,Accident_Index,Accident_Severity,Day_of_Week,Time,Road_Type,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area,Month,Vehicle_Type,Skidding_and_Overturning,Was_Vehicle_Left_Hand_Drive?,Sex_of_Driver,Age_Band_of_Driver
31446,201301VW40363,3,3,20,6,4,1,1,0,1,1,3,0,1,1,8
31447,201301VW40363,3,3,20,6,4,1,1,0,1,1,9,0,1,2,7
31448,201301VW40364,3,6,18,6,4,1,2,0,1,4,3,0,1,1,8
31449,201301VW40364,3,6,18,6,4,1,2,0,1,4,9,0,1,1,10
31450,201301VW40365,3,3,12,6,1,1,1,0,1,8,9,0,1,2,9
31451,201301VW40365,3,3,12,6,1,1,1,0,1,8,19,0,1,1,10
31452,201301VW40366,3,7,18,6,1,1,1,0,1,5,9,0,1,1,7
31453,201301VW40366,3,7,18,6,1,1,1,0,1,5,9,0,1,1,7
31454,201301VW40367,3,5,15,3,1,1,1,0,1,3,9,0,1,2,6
31455,201301VW40367,3,5,15,3,1,1,1,0,1,3,5,0,1,1,7
31456,201301VW40368,3,3,17,6,1,1,1,0,1,7,9,0,1,1,-1
31457,201301VW40368,3,3,17,6,1,1,1,0,1,7,9,0,1,3,-1
31458,201301VW40368,3,3,17,6,1,1,1,0,1,7,9,0,1,3,-1
31459,201301VW40370,2,6,18,3,4,2,2,0,1,11,9,0,1,2,7
31460,201301VW40370,2,6,18,3,4,2,2,0,1,11,1,0,1,1,6
31461,201301VW40371,3,5,16,6,1,1,1,0,1,3,9,0,1,2,6
31462,201301VW40371,3,5,16,6,1,1,1,0,1,3,9,0,1,1,9
31463,201301VW40372,3,2,8,6,1,2,2,0,1,10,9,0,1,1,6
31464,201301VW40372,3,2,8,6,1,2,2,0,1,10,4,0,1,1,5
31465,201301VW40374,3,5,15,6,1,1,1,0,1,3,9,0,1,2,6
31466,201301VW40374,3,5,15,6,1,1,1,0,1,3,9,0,1,1,-1
31467,201301VW40375,3,3,6,6,4,1,1,0,1,8,1,1,1,1,8
31468,201301VW40375,3,3,6,6,4,1,1,0,1,8,19,0,1,1,-1
31469,201301VW40376,3,7,17,6,1,1,1,0,1,5,9,0,1,2,8
31470,201301VW40376,3,7,17,6,1,1,1,0,1,5,9,0,1,1,-1
31471,201301VW40377,3,6,17,3,1,1,1,0,1,4,9,0,1,2,7
31472,201301VW40377,3,6,17,3,1,1,1,0,1,4,9,0,1,1,5
31473,201301VW40377,3,6,17,3,1,1,1,0,1,4,9,0,1,2,7
31474,201301VW40377,3,6,17,3,1,1,1,0,1,4,9,0,1,2,5
31475,201301VW40378,3,4,22,6,4,1,1,0,1,9,11,0,1,3,-1
31476,201301VW40379,3,5,17,6,1,2,2,0,1,10,11,0,1,1,7
31477,201301VW40379,3,5,17,6,1,2,2,0,1,10,9,0,1,1,6
31478,201301VW40381,3,1,11,3,1,1,1,0,1,6,5,0,1,1,7
31479,201301VW40382,3,1,15,6,1,2,2,0,1,10,9,0,1,1,7
31480,201301VW40382,3,1,15,6,1,2,2,0,1,10,3,0,1,1,-1
31481,201301VW40383,3,2,19,6,7,2,2,0,1,10,3,0,1,1,5
31482,201301VW40383,3,2,19,6,7,2,2,0,1,10,9,0,1,1,8
31483,201301VW40384,3,6,14,2,1,1,1,0,1,10,19,1,1,1,5
31484,201301VW40384,3,6,14,2,1,1,1,0,1,10,1,0,1,2,7
31485,201301VW40385,3,4,13,6,1,2,2,0,1,10,9,0,1,1,4
31486,201301VW40385,3,4,13,6,1,2,2,0,1,10,1,0,1,1,3
31487,201301VW40386,2,7,11,3,1,1,2,0,1,12,1,0,1,1,4
31488,201301VW40387,3,7,7,1,1,8,2,0,1,12,9,0,1,2,8
31489,201301VW40387,3,7,7,1,1,8,2,0,1,12,9,0,1,2,7
31490,201301VW40388,3,3,20,6,4,1,1,0,1,10,3,0,1,1,6
31491,201301VW40388,3,3,20,6,4,1,1,0,1,10,9,0,1,1,8
31492,201301VW40389,3,2,21,6,4,2,2,0,1,10,11,0,1,2,8
31493,201301VW40389,3,2,21,6,4,2,2,0,1,10,9,0,1,2,5
31494,201301VW40389,3,2,21,6,4,2,2,0,1,10,9,0,1,1,6
31495,201301VW40390,3,2,12,6,1,1,1,0,1,10,9,0,1,1,8
31496,201301VW40390,3,2,12,6,1,1,1,0,1,10,3,1,1,1,8
31497,201301VW40391,3,2,12,6,1,1,1,0,1,10,3,0,1,1,8
31498,201301VW40391,3,2,12,6,1,1,1,0,1,10,19,0,1,1,9
31499,201301VW40392,3,3,11,6,1,1,1,0,1,10,9,0,1,3,-1
31500,201301VW40393,3,4,16,6,1,1,2,0,1,10,9,0,1,1,4
31501,201301VW40393,3,4,16,6,1,1,2,0,1,10,3,0,1,1,6
31502,201301VW40393,3,4,16,6,1,1,2,0,1,10,9,0,1,1,7
31503,201301VW40394,3,7,14,6,1,1,1,0,1,10,9,0,1,3,-1
31504,201301VW40394,3,7,14,6,1,1,1,0,1,10,1,0,1,1,6
31505,201301VW40395,3,6,16,6,1,1,1,0,1,10,11,0,1,2,8
31506,201301VW40396,3,4,12,6,1,2,2,0,1,10,9,0,1,2,8
31507,201301VW40397,3,1,1,6,6,1,1,0,1,10,9,0,1,3,-1
31508,201301VW40398,3,7,20,6,4,1,1,0,1,10,9,0,1,1,7
31509,201301VW40398,3,7,20,6,4,1,1,0,1,10,3,0,1,1,6
31510,201301VW40399,3,1,15,6,1,2,2,0,1,10,9,0,1,1,9
31511,201301VW40399,3,1,15,6,1,2,2,0,1,10,9,0,1,1,7
31512,201301VW40400,3,1,11,6,1,1,1,0,1,10,11,0,1,1,8
31513,201301VW40401,3,7,14,6,1,1,1,0,1,10,9,0,1,2,6
31514,201301VW40401,3,7,14,6,1,1,1,0,1,10,9,0,1,1,-1
31515,201301VW40402,3,2,8,6,1,4,2,0,1,10,9,0,1,1,10
31516,201301VW40402,3,2,8,6,1,4,2,0,1,10,1,0,1,1,7
31517,201301VW40403,3,2,14,6,1,1,1,0,1,10,11,0,1,1,-1
31518,201301VW40404,2,3,18,6,1,1,1,6,1,10,9,0,1,1,8
31519,201301VW40406,3,6,17,6,4,1,1,0,1,10,9,0,1,1,6
31520,201301VW40406,3,6,17,6,4,1,1,0,1,10,3,0,1,1,5
31521,201301VW40407,3,3,10,6,1,1,1,0,1,10,21,0,1,1,7
31522,201301VW40407,3,3,10,6,1,1,1,0,1,10,9,0,1,1,7
31523,201301VW40408,3,7,17,6,4,1,2,0,1,10,9,0,1,1,7
31524,201301VW40408,3,7,17,6,4,1,2,0,1,10,3,0,1,1,5
31525,201301VW40409,3,7,18,6,7,2,2,0,1,2,9,1,1,2,7
31526,201301VW40409,3,7,18,6,7,2,2,0,1,2,9,0,1,2,-1
31527,201301VW40409,3,7,18,6,7,2,2,0,1,2,9,0,1,3,-1
31528,201301VW40410,3,1,9,6,1,1,2,0,1,10,9,1,1,1,5
31529,201301VW40411,3,5,8,6,1,1,1,0,1,10,9,0,1,2,6
31530,201301VW40411,3,5,8,6,1,1,1,0,1,10,9,0,1,1,-1
31531,201301VW40412,3,2,11,6,1,1,1,0,1,4,9,0,1,1,6
31532,201301VW40412,3,2,11,6,1,1,1,0,1,4,1,0,1,1,7
31533,201301VW40413,3,2,8,1,1,1,2,0,1,4,9,0,1,2,-1
31534,201301VW40413,3,2,8,1,1,1,2,0,1,4,1,0,1,1,9
31535,201301VW40414,3,5,21,6,4,1,2,0,1,10,9,0,1,3,-1
31536,201301VW40415,3,6,21,6,4,1,1,0,1,10,19,0,1,1,8
31537,201301VW40415,3,6,21,6,4,1,1,0,1,10,9,0,1,1,7
31538,201301VW40416,3,1,12,6,1,1,1,0,1,10,8,0,1,1,7
31539,201301VW40417,3,1,15,6,1,1,1,0,1,10,9,0,1,1,11
31540,201301VW40417,3,1,15,6,1,1,1,0,1,10,9,0,1,2,7
31541,201301VW40418,3,3,8,6,1,1,2,0,1,5,9,0,1,1,8
31542,201301VW40418,3,3,8,6,1,1,2,0,1,5,1,0,1,1,7
31543,201301VW40419,3,1,8,6,1,1,1,0,1,3,9,0,1,3,-1
31544,201301VW40420,3,7,20,6,4,1,1,0,1,9,9,0,1,1,7
31545,201301VW40421,3,6,17,1,4,1,1,0,1,8,5,0,1,1,7
31546,201301VW40421,3,6,17,1,4,1,1,0,1,8,9,0,1,1,-1
31547,201301VW40422,2,6,19,6,4,2,2,0,1,11,9,0,1,1,8
31548,201301VW40422,2,6,19,6,4,2,2,0,1,11,9,0,1,2,8
31549,201301VW40423,3,7,18,6,4,1,1,0,1,11,9,0,1,1,9
31550,201301VW40423,3,7,18,6,4,1,1,0,1,11,3,0,1,1,5
31551,201301VW40424,3,6,8,6,1,1,1,0,1,10,9,0,1,1,6
31552,201301VW40424,3,6,8,6,1,1,1,0,1,10,19,0,1,1,7
31553,201301VW40424,3,6,8,6,1,1,1,0,1,10,19,0,1,1,7
31554,201301VW40425,3,7,14,6,1,1,1,0,1,5,1,0,1,1,6
31555,201301VW40425,3,7,14,6,1,1,1,0,1,5,9,0,1,3,-1
31556,201301VW40426,3,3,19,6,4,9,1,0,1,9,1,0,1,2,8
31557,201301VW40426,3,3,19,6,4,9,1,0,1,9,9,0,1,2,6
31558,201301VW40428,3,6,20,6,4,1,1,0,1,9,2,0,1,1,7
31559,201301VW40428,3,6,20,6,4,1,1,0,1,9,9,0,1,1,6
31560,201301VW40429,3,3,0,1,7,1,1,0,1,12,9,0,1,2,6
31561,201301VW40429,3,3,0,1,7,1,1,0,1,12,9,0,1,1,5
31562,201301VW40430,3,3,18,6,4,1,1,0,1,12,9,0,1,1,8
31563,201301VW40431,3,2,19,6,4,2,2,0,1,11,5,1,1,1,7
31564,201301VW40431,3,2,19,6,4,2,2,0,1,11,9,0,1,1,6
31565,201301VW40432,3,3,0,3,4,2,2,0,1,12,9,0,1,2,5
31566,201301VW40432,3,3,0,3,4,2,2,0,1,12,9,0,1,2,8
31567,201301VW40433,3,6,18,6,4,1,2,0,1,11,9,0,1,1,10
31568,201301VW40433,3,6,18,6,4,1,2,0,1,11,8,0,1,1,8
31569,201301VW40434,3,5,16,6,1,1,1,6,1,11,9,0,1,2,11
31570,201301VW40434,3,5,16,6,1,1,1,6,1,11,1,0,1,1,5
31571,201301VW40435,3,4,12,6,1,1,1,0,1,11,9,0,1,2,7
31572,201301VW40435,3,4,12,6,1,1,1,0,1,11,9,0,1,2,-1
31573,201301VW40436,3,6,16,6,4,1,1,0,1,8,9,0,1,1,7
31574,201301VW40436,3,6,16,6,4,1,1,0,1,8,1,0,1,1,5
31575,201301VW40437,3,6,10,6,1,1,1,0,1,11,11,0,1,1,8
31576,201301VW40437,3,6,10,6,1,1,1,0,1,11,1,0,1,3,-1
31577,201301VW40438,3,1,13,6,1,1,1,0,1,10,9,0,1,1,4
31578,201301VW40438,3,1,13,6,1,1,1,0,1,10,9,0,1,2,-1
31579,201301VW40439,3,2,16,3,1,1,1,0,1,11,9,2,1,1,11
31580,201301VW40440,3,1,20,3,4,2,2,0,1,10,9,0,1,1,7
31581,201301VW40440,3,1,20,3,4,2,2,0,1,10,9,0,1,3,-1
31582,201301VW40441,3,6,12,6,1,1,1,0,1,10,9,0,1,1,7
31583,201301VW40441,3,6,12,6,1,1,1,0,1,10,9,0,1,2,6
31584,201301VW40442,3,2,16,6,1,1,1,0,1,11,9,0,1,1,9
31585,201301VW40444,3,3,21,6,4,1,1,0,1,10,9,0,1,1,6
31586,201301VW40444,3,3,21,6,4,1,1,0,1,10,9,0,1,2,7
31587,201301VW40445,3,7,9,6,1,1,1,0,1,11,9,0,1,2,4
31588,201301VW40446,3,3,6,6,1,1,1,0,1,11,4,0,1,2,7
31589,201301VW40446,3,3,6,6,1,1,1,0,1,11,9,0,1,1,10
31590,201301VW40447,3,6,16,6,1,1,1,0,1,10,3,0,1,1,9
31591,201301VW40447,3,6,16,6,1,1,1,0,1,10,9,0,1,1,5
31592,201301VW40448,3,5,16,6,1,1,1,0,1,11,9,0,1,2,7
31593,201301VW40448,3,5,16,6,1,1,1,0,1,11,19,0,1,1,-1
31594,201301VW40449,3,6,14,3,1,1,1,0,1,11,4,0,1,1,5
31595,201301VW40449,3,6,14,3,1,1,1,0,1,11,8,0,1,1,7
31596,201301VW40451,3,6,19,6,7,1,1,0,1,11,3,0,1,1,6
31597,201301VW40451,3,6,19,6,7,1,1,0,1,11,9,0,1,1,8
31598,201301VW40452,3,5,7,6,4,2,2,0,1,11,9,0,1,2,6
31599,201301VW40453,3,4,17,6,4,1,1,0,1,11,9,0,1,2,6
31600,201301VW40453,3,4,17,6,4,1,1,0,1,11,9,0,1,1,8
31601,201301VW40454,3,6,9,6,1,1,1,0,1,11,9,0,1,2,5
31602,201301VW40454,3,6,9,6,1,1,1,0,1,11,9,0,1,3,-1
31603,201301VW40455,3,6,17,6,4,1,1,0,1,11,9,0,1,1,8
31604,201301VW40456,3,5,13,6,1,1,1,0,1,7,20,0,1,1,7
31605,201301VW40457,3,6,17,6,1,1,1,0,1,11,9,0,1,3,-1
31606,201301VW40457,3,6,17,6,1,1,1,0,1,11,9,0,1,1,8
31607,201301VW40457,3,6,17,6,1,1,1,0,1,11,1,0,1,1,7
31608,201301VW40458,3,4,9,6,1,1,1,0,1,11,9,0,1,1,8
31609,201301VW40459,3,4,17,6,1,1,1,0,1,4,9,0,1,2,10
31610,201301VW40460,3,1,8,6,4,2,2,0,1,3,9,0,1,1,7
31611,201301VW40460,3,1,8,6,4,2,2,0,1,3,9,0,1,1,-1
31612,201301VW40461,3,3,9,6,1,1,1,0,1,3,9,0,1,2,9
31613,201301VW40461,3,3,9,6,1,1,1,0,1,3,9,0,1,1,6
31614,201301VW40462,3,3,18,3,4,1,1,0,1,11,9,0,1,1,7
31615,201301VW40463,3,5,20,6,4,1,1,0,1,11,11,0,1,1,7
31616,201301VW40464,3,2,17,6,4,1,1,0,1,2,9,0,1,1,6
31617,201301VW40464,3,2,17,6,4,1,1,0,1,2,1,0,1,1,6
31618,201301VW40466,3,5,14,6,1,4,1,0,1,5,9,0,1,2,8
31619,201301VW40466,3,5,14,6,1,4,1,0,1,5,1,0,1,2,8
31620,201301VW40467,3,6,9,6,1,1,1,0,1,8,9,0,1,1,8
31621,201301VW40467,3,6,9,6,1,1,1,0,1,8,9,0,1,1,-1
31622,201301VW40468,3,3,11,6,1,1,1,0,1,11,9,0,1,2,6
31623,201301VW40468,3,3,11,6,1,1,1,0,1,11,20,0,1,1,6
31624,201301VW40470,3,6,6,6,7,9,1,0,1,6,9,0,1,3,-1
31625,201301VW40472,3,7,14,6,1,1,1,0,1,11,5,0,1,1,7
31626,201301VW40472,3,7,14,6,1,1,1,0,1,11,9,0,1,2,-1
31627,201301VW40473,2,5,13,3,1,1,1,0,1,5,11,0,1,1,-1
31628,201301VW40474,3,6,9,6,1,1,1,0,1,12,1,0,1,1,8
31629,201301VW40474,3,6,9,6,1,1,1,0,1,12,8,0,1,1,-1
31630,201301VW40475,3,3,15,3,1,1,1,0,1,10,9,0,1,1,9
31631,201301VW40476,3,6,19,6,4,1,2,0,1,12,9,0,1,1,9
31632,201301VW40476,3,6,19,6,4,1,2,0,1,12,9,0,1,1,5
31633,201301VW40477,3,6,17,6,4,1,1,0,1,6,9,0,1,1,5
31634,201301VW40477,3,6,17,6,4,1,1,0,1,6,9,0,1,2,6
31635,201301VW40478,3,3,16,6,4,1,1,0,1,10,9,0,1,1,4
31636,201301VW40479,3,5,8,6,1,7,4,0,1,12,9,0,1,2,6
31637,201301VW40479,3,5,8,6,1,7,4,0,1,12,9,1,1,1,-1
31638,201301VW40480,3,7,11,6,1,1,1,0,1,7,9,0,1,2,8
31639,201301VW40480,3,7,11,6,1,1,1,0,1,7,9,0,1,1,5
31640,201301VW40482,2,7,22,6,4,8,2,0,1,12,8,0,1,1,8
31641,201301VW40483,3,1,17,6,4,1,2,0,1,12,9,0,1,1,6
31642,201301VW40484,3,3,16,6,1,1,1,0,1,3,19,5,1,1,6
31643,201301VW40484,3,3,16,6,1,1,1,0,1,3,9,0,1,1,6
31644,201301VW40485,2,6,19,6,4,1,1,0,1,11,19,0,1,1,-1
31645,201301VW40485,2,6,19,6,4,1,1,0,1,11,1,0,1,1,7
31646,201301VW40486,3,7,17,6,4,1,2,0,1,12,9,0,1,2,6
31647,201301VW40487,3,2,19,6,4,2,2,0,1,12,9,0,1,1,6
31648,201301VW40487,3,2,19,6,4,2,2,0,1,12,9,0,1,2,7
31649,201301VW40488,3,7,11,2,1,2,2,0,1,12,9,0,1,1,6
31650,201301VW40488,3,7,11,2,1,2,2,0,1,12,9,0,1,2,7
31651,201301VW40488,3,7,11,2,1,2,2,0,1,12,9,0,1,1,7
31652,201301VW40489,3,2,13,6,1,1,1,0,1,9,8,0,1,1,8
31653,201301VW40490,3,4,17,6,7,9,1,0,1,12,9,0,1,1,6
31654,201301VW40491,3,6,12,6,1,1,1,0,1,12,9,1,1,1,8
31655,201301VW40491,3,6,12,6,1,1,1,0,1,12,9,0,1,1,7
31656,201301VW40492,3,6,13,6,1,1,1,0,1,12,9,0,1,1,-1
31657,201301VW40492,3,6,13,6,1,1,1,0,1,12,1,0,1,1,5
31658,201301VW40493,3,6,1,6,4,1,2,0,1,12,5,0,1,1,5
31659,201301VW40493,3,6,1,6,4,1,2,0,1,12,8,0,1,3,-1
31660,201301VW40494,3,7,20,2,4,2,2,0,1,12,9,0,1,2,5
31661,201301VW40495,3,5,15,6,1,1,2,0,1,12,9,0,1,1,5
31662,201301VW40496,2,3,15,6,1,1,1,0,1,11,19,0,1,1,6
31663,201301VW40500,3,6,8,6,1,1,1,0,1,12,9,0,1,1,8
31664,201301VW40503,3,7,17,6,4,1,1,0,1,12,9,0,1,2,5
31665,201301VW40503,3,7,17,6,4,1,1,0,1,12,11,0,1,3,-1
31666,201301VW40509,3,3,18,6,4,8,2,0,1,12,9,0,1,1,8
31667,201301VW40510,3,4,7,6,1,1,2,6,1,12,9,0,1,1,6
31668,201301VW40510,3,4,7,6,1,1,2,6,1,12,19,0,1,1,5
31669,201301VW40511,3,4,17,6,4,1,1,0,1,12,9,0,1,1,-1
31670,201301VW40514,3,6,7,6,1,1,1,0,1,6,1,0,1,1,8
31671,201301VW40514,3,6,7,6,1,1,1,0,1,6,9,0,1,3,-1
31672,201301VW49002,3,3,13,6,1,1,1,0,1,12,9,0,1,2,8
31673,201301VW49002,3,3,13,6,1,1,1,0,1,12,1,0,1,1,4
31674,201301VW49047,3,1,14,6,1,1,1,0,1,3,9,0,1,1,6
31675,201301VW49051,3,2,17,6,7,9,1,0,1,12,9,0,1,1,-1
31676,201301WW50002,3,6,16,6,1,3,3,0,1,1,9,0,1,1,6
31677,201301WW50002,3,6,16,6,1,3,3,0,1,1,9,0,1,2,-1
31678,201301WW50003,3,7,18,6,4,2,2,0,1,12,9,0,1,2,9
31679,201301WW50003,3,7,18,6,4,2,2,0,1,12,3,0,1,1,5
31680,201301WW50004,3,5,15,6,1,1,1,0,1,1,3,0,1,1,4
31681,201301WW50005,3,3,20,1,4,1,1,0,1,1,9,0,1,1,7
31682,201301WW50005,3,3,20,1,4,1,1,0,1,1,3,0,1,1,5
31683,201301WW50006,2,7,19,6,4,3,3,0,1,1,19,0,1,1,8
31684,201301WW50007,3,2,5,6,4,3,3,0,1,1,20,0,1,1,6
31685,201301WW50007,3,2,5,6,4,3,3,0,1,1,11,0,1,2,7
31686,201301WW50007,3,2,5,6,4,3,3,0,1,1,8,0,1,1,8
31687,201301WW50009,3,6,18,6,4,8,2,0,1,11,9,0,1,2,5
31688,201301WW50009,3,6,18,6,4,8,2,0,1,11,1,0,1,1,7
31689,201301WW50010,3,1,16,6,4,5,2,0,1,1,5,0,1,1,5
31690,201301WW50010,3,1,16,6,4,5,2,0,1,1,19,0,1,1,-1
31691,201301WW50011,3,7,20,6,4,1,1,0,1,1,8,0,1,1,8
31692,201301WW50011,3,7,20,6,4,1,1,0,1,1,3,0,1,1,7
31693,201301WW50012,3,2,9,6,1,1,1,0,1,1,9,0,1,1,7
31694,201301WW50012,3,2,9,6,1,1,1,0,1,1,19,0,1,1,6
31695,201301WW50012,3,2,9,6,1,1,1,0,1,1,21,0,1,1,9
31696,201301WW50012,3,2,9,6,1,1,1,0,1,1,9,0,1,2,6
31697,201301WW50014,3,2,7,6,1,1,1,0,1,1,9,0,1,2,5
31698,201301WW50014,3,2,7,6,1,1,1,0,1,1,1,0,1,1,6
31699,201301WW50015,3,5,22,6,4,1,1,0,1,1,9,0,1,1,8
31700,201301WW50015,3,5,22,6,4,1,1,0,1,1,1,0,1,1,5
31701,201301WW50016,3,6,16,6,4,8,4,0,1,1,1,0,1,1,6
31702,201301WW50016,3,6,16,6,4,8,4,0,1,1,19,0,1,3,-1
31703,201301WW50017,3,4,17,6,4,8,4,0,1,1,1,0,1,1,5
31704,201301WW50017,3,4,17,6,4,8,4,0,1,1,8,0,1,1,5
31705,201301WW50018,3,2,15,6,1,1,1,0,1,1,9,0,1,2,8
31706,201301WW50019,3,6,7,6,1,1,1,0,1,1,19,0,1,1,7
31707,201301WW50019,3,6,7,6,1,1,1,0,1,1,8,0,1,1,-1
31708,201301WW50020,3,6,13,6,1,1,1,0,1,1,20,0,1,1,5
31709,201301WW50020,3,6,13,6,1,1,1,0,1,1,9,0,1,1,10
31710,201301WW50021,3,5,16,6,1,1,1,0,1,1,5,0,1,1,6
31711,201301WW50021,3,5,16,6,1,1,1,0,1,1,9,0,1,1,4
31712,201301WW50022,3,5,17,6,4,1,2,0,1,1,9,0,1,2,9
31713,201301WW50022,3,5,17,6,4,1,2,0,1,1,1,0,1,1,8
31714,201301WW50023,3,7,16,6,1,1,1,0,1,1,9,0,1,1,5
31715,201301WW50023,3,7,16,6,1,1,1,0,1,1,9,0,1,1,6
31716,201301WW50024,3,4,22,6,4,1,1,0,1,1,1,0,1,2,7
31717,201301WW50024,3,4,22,6,4,1,1,0,1,1,9,0,1,3,-1
31718,201301WW50025,3,6,12,6,1,3,3,0,1,1,9,0,1,2,6
31719,201301WW50025,3,6,12,6,1,3,3,0,1,1,9,0,1,2,-1
31720,201301WW50026,3,3,9,6,1,8,2,0,1,1,3,0,1,1,6
31721,201301WW50026,3,3,9,6,1,8,2,0,1,1,9,0,1,1,-1
31722,201301WW50027,2,4,14,6,1,1,1,0,1,1,9,0,1,1,9
31723,201301WW50028,3,6,17,6,4,1,1,0,1,1,4,0,1,1,7
31724,201301WW50029,2,6,19,6,4,1,1,0,1,1,5,0,1,1,6
31725,201301WW50029,2,6,19,6,4,1,1,0,1,1,8,0,1,1,-1
31726,201301WW50030,3,1,16,6,1,1,1,0,1,3,9,0,1,2,5
31727,201301WW50030,3,1,16,6,1,1,1,0,1,3,9,0,1,1,7
31728,201301WW50031,3,6,19,6,4,1,1,0,1,1,9,0,1,1,5
31729,201301WW50034,2,7,19,6,4,3,3,0,1,1,4,0,1,1,6
31730,201301WW50035,3,7,19,6,4,1,1,0,1,2,9,0,1,2,6
31731,201301WW50035,3,7,19,6,4,1,1,0,1,2,2,0,1,1,6
31732,201301WW50036,3,1,10,6,1,1,1,0,1,1,1,0,1,2,6
31733,201301WW50036,3,1,10,6,1,1,1,0,1,1,9,0,1,3,-1
31734,201301WW50037,3,5,16,6,4,1,1,0,1,10,5,0,1,1,9
31735,201301WW50038,3,5,14,6,1,1,1,0,1,10,8,0,1,1,6
31736,201301WW50038,3,5,14,6,1,1,1,0,1,10,3,0,1,1,5
31737,201301WW50039,3,5,8,6,1,1,1,0,1,10,1,0,1,1,6
31738,201301WW50039,3,5,8,6,1,1,1,0,1,10,9,0,1,2,5
31739,201301WW50042,3,5,13,1,1,1,1,0,1,3,4,0,1,1,9
31740,201301WW50042,3,5,13,1,1,1,1,0,1,3,19,0,1,1,8
31741,201301WW50043,3,4,8,6,1,1,1,0,1,2,1,0,1,1,7
31742,201301WW50043,3,4,8,6,1,1,1,0,1,2,19,0,1,1,-1
31743,201301WW50044,3,3,4,6,4,2,2,0,1,1,8,0,1,1,-1
31744,201301WW50044,3,3,4,6,4,2,2,0,1,1,9,0,1,3,-1
31745,201301WW50045,3,4,16,6,4,2,2,0,1,2,1,0,1,1,5
31746,201301WW50046,3,5,18,6,4,1,1,0,1,3,1,0,1,1,7
31747,201301WW50046,3,5,18,6,4,1,1,0,1,3,4,0,1,1,-1
31748,201301WW50047,3,4,19,6,4,1,1,0,1,2,1,0,1,1,6
31749,201301WW50047,3,4,19,6,4,1,1,0,1,2,19,0,1,1,9
31750,201301WW50048,3,7,20,6,4,1,1,0,1,5,9,0,1,1,6
31751,201301WW50048,3,7,20,6,4,1,1,0,1,5,4,0,1,1,7
31752,201301WW50049,2,4,21,6,4,1,1,0,1,9,9,0,1,1,6
31753,201301WW50050,3,5,12,6,1,1,1,0,1,1,9,0,1,1,9
31754,201301WW50051,3,3,14,6,1,1,1,0,1,1,21,0,1,1,7
31755,201301WW50051,3,3,14,6,1,1,1,0,1,1,1,0,1,2,6
31756,201301WW50052,3,2,16,6,4,2,2,0,1,1,11,0,1,1,8
31757,201301WW50053,3,1,22,6,4,1,2,0,1,6,9,0,1,2,6
31758,201301WW50053,3,1,22,6,4,1,2,0,1,6,3,0,1,1,4
31759,201301WW50054,2,5,9,6,1,1,1,0,1,1,11,0,1,1,8
31760,201301WW50054,2,5,9,6,1,1,1,0,1,1,1,0,1,2,7
31761,201301WW50055,3,7,14,6,1,1,1,0,1,12,1,0,1,2,6
31762,201301WW50055,3,7,14,6,1,1,1,0,1,12,19,0,1,1,7
31763,201301WW50056,3,4,15,6,1,1,1,0,1,6,9,0,1,2,11
31764,201301WW50056,3,4,15,6,1,1,1,0,1,6,19,0,1,1,8
31765,201301WW50056,3,4,15,6,1,1,1,0,1,6,19,0,1,1,7
31766,201301WW50056,3,4,15,6,1,1,1,0,1,6,9,0,1,3,-1
31767,201301WW50057,3,7,8,6,1,1,1,0,1,1,9,0,1,1,6
31768,201301WW50057,3,7,8,6,1,1,1,0,1,1,3,0,1,1,6
31769,201301WW50058,3,6,8,6,1,1,2,0,1,1,1,0,1,2,7
31770,201301WW50058,3,6,8,6,1,1,2,0,1,1,9,0,1,1,7
31771,201301WW50059,3,3,18,6,1,1,1,0,1,1,3,0,1,1,6
31772,201301WW50059,3,3,18,6,1,1,1,0,1,1,9,0,1,1,7
31773,201301WW50060,2,5,16,6,1,1,1,0,1,1,5,0,1,1,8
31774,201301WW50060,2,5,16,6,1,1,1,0,1,1,9,0,1,2,8
31775,201301WW50061,3,1,17,6,4,1,1,0,1,1,9,0,1,1,5
31776,201301WW50061,3,1,17,6,4,1,1,0,1,1,9,0,1,1,-1
31777,201301WW50062,2,7,9,6,1,1,1,0,1,2,9,0,1,3,-1
31778,201301WW50062,2,7,9,6,1,1,1,0,1,2,1,0,1,1,6
31779,201301WW50063,3,5,7,6,1,1,1,0,1,1,19,0,1,1,6
31780,201301WW50063,3,5,7,6,1,1,1,0,1,1,1,0,1,1,6
31781,201301WW50064,3,1,8,6,1,1,1,0,1,1,9,0,1,2,5
31782,201301WW50064,3,1,8,6,1,1,1,0,1,1,9,0,1,1,-1
31783,201301WW50065,2,3,17,6,4,1,1,0,1,5,1,0,1,1,8
31784,201301WW50066,3,2,8,6,1,1,1,0,1,4,19,0,1,1,6
31785,201301WW50066,3,2,8,6,1,1,1,0,1,4,3,0,1,1,7
31786,201301WW50067,3,4,13,6,1,1,1,0,1,6,4,0,1,1,9
31787,201301WW50067,3,4,13,6,1,1,1,0,1,6,9,0,1,1,-1
31788,201301WW50068,3,2,19,6,4,1,1,0,1,4,9,0,1,1,8
31789,201301WW50068,3,2,19,6,4,1,1,0,1,4,2,0,1,1,4
